index,acc,acc_parcel,f1w,f1w_parcel,f1ma,f1ma_parcel,n_pixels
2020/31TCF/2020_31TCF_patch_08_01.nc,0.2903076708316803,0.43546152114868164,0.0424993634223938,0.9065953493118286,0.08419808745384216,0.438362181186676,13995
2019/31TDG/2019_31TDG_patch_05_27.nc,0.14213204383850098,0.18950940668582916,0.03334838151931763,0.6676993370056152,0.060341354459524155,0.18951106071472168,16527
2019/31UCP/2019_31UCP_patch_28_25.nc,0.2395833134651184,0.4791666269302368,0.19789664447307587,0.9699785113334656,0.12621870636940002,0.4833727180957794,40035
2019/31TDG/2019_31TDG_patch_03_28.nc,0.15417546033859253,0.30835092067718506,0.0010474446462467313,0.745505154132843,0.009379426017403603,0.3130927085876465,3229
2019/31TCF/2019_31TCF_patch_16_03.nc,0.1800413429737091,0.5401240587234497,0.009386983700096607,0.9704723358154297,0.04853370785713196,0.5722730159759521,5019
2019/31UDR/2019_31UDR_patch_14_19.nc,0.33357352018356323,0.4002881646156311,0.30252936482429504,0.8654872179031372,0.2248828411102295,0.4033034145832062,64333
2019/31UCP/2019_31UCP_patch_19_12.nc,0.3922727704048157,0.4707273840904236,0.7186968326568604,0.9542569518089294,0.3041340410709381,0.4755092263221741,108147
2019/31TDK/2019_31TDK_patch_25_02.nc,0.18043029308319092,0.30930906534194946,0.003109454410150647,0.678086519241333,0.028901802375912666,0.30513691902160645,3612
2019/31TCL/2019_31TCL_patch_08_14.nc,0.2049395740032196,0.27325278520584106,0.008259364403784275,0.8147068619728088,0.04720368981361389,0.2876341640949249,8171
2020/31TDG/2020_31TDG_patch_11_05.nc,0.0,0.0,0.0,0.0,0.0,0.0,0
2019/31TCJ/2019_31TCJ_patch_17_26.nc,0.5384663939476013,0.7179551720619202,0.3563022315502167,0.9622816443443298,0.3234211802482605,0.7241786122322083,66058
2019/31UDR/2019_31UDR_patch_10_12.nc,0.5665596723556519,0.7081995606422424,0.4303203821182251,0.9452948570251465,0.38925254344940186,0.7041808366775513,79034
2019/31UCP/2019_31UCP_patch_00_29.nc,0.34927085041999817,0.5239062905311584,0.043958671391010284,0.8692489266395569,0.11219777166843414,0.510875940322876,19369
2019/31TCL/2019_31TCL_patch_03_21.nc,0.4293372631072998,0.5152047276496887,0.15874634683132172,0.9366576671600342,0.2277335822582245,0.49297863245010376,34213
2019/31TDG/2019_31TDG_patch_02_25.nc,0.15738077461719513,0.26979562640190125,0.006084343418478966,0.8537573218345642,0.02167990431189537,0.24876829981803894,4507
2020/31TCF/2020_31TCF_patch_06_06.nc,0.175348162651062,0.29224693775177,0.0006628460250794888,0.773905873298645,0.009784063324332237,0.288772314786911,2458
2020/31TDG/2020_31TDG_patch_11_02.nc,0.0,0.0,0.0,0.0,0.0,0.0,6
2019/31UDR/2019_31UDR_patch_27_27.nc,0.37225914001464844,0.4467109441757202,0.4151511490345001,0.91909259557724,0.24333322048187256,0.45209208130836487,72321
2020/31TDG/2020_31TDG_patch_21_16.nc,0.27811548113822937,0.3033987283706665,0.12047085165977478,0.7860947847366333,0.1388171762228012,0.296744704246521,35360
2020/31TCG/2020_31TCG_patch_03_25.nc,0.2078227400779724,0.22671569883823395,0.08315509557723999,0.7710349559783936,0.08758905529975891,0.22869494557380676,30400
2020/31TCG/2020_31TCG_patch_27_02.nc,0.22857719659805298,0.25143492221832275,0.011901075020432472,0.5852022171020508,0.05022401362657547,0.24439969658851624,13877
2019/31TCJ/2019_31TCJ_patch_25_20.nc,0.5953842401504517,0.6495100259780884,0.5197444558143616,0.9674165844917297,0.3889908492565155,0.6375108361244202,87285
2019/31TBF/2019_31TBF_patch_20_17.nc,0.23981736600399017,0.43966519832611084,0.009546665474772453,0.7992373108863831,0.047264210879802704,0.4615551829338074,9522
2019/31TCF/2019_31TCF_patch_00_02.nc,0.1516067087650299,0.2728921175003052,0.013794373720884323,0.7645034790039062,0.03048373945057392,0.1690959632396698,7404
2019/31TBF/2019_31TBF_patch_27_24.nc,0.020451771095395088,0.030677655711770058,8.325904491357505e-05,0.234034925699234,0.0034044713247567415,0.04350649192929268,406
2020/31TCG/2020_31TCG_patch_21_12.nc,0.21164703369140625,0.5820293426513672,0.019448719918727875,0.9489195942878723,0.06126837059855461,0.6075153946876526,9814
2019/31TCG/2019_31TCG_patch_03_11.nc,0.06724044680595398,0.24654830992221832,0.00016899181355256587,0.8503401875495911,0.0030443069990724325,0.28344669938087463,676
2019/31TCF/2019_31TCF_patch_02_17.nc,0.0,0.0,0.0,0.0,0.0,0.0,0
2019/31TDK/2019_31TDK_patch_04_07.nc,0.18078818917274475,0.24858377873897552,0.0013255986850708723,0.8632893562316895,0.014442448504269123,0.22409465909004211,2487
2019/31UCP/2019_31UCP_patch_12_10.nc,0.3965965509414673,0.4759158492088318,0.37879475951194763,0.9662390947341919,0.24956098198890686,0.4657520353794098,68054
2020/31TBF/2020_31TBF_patch_20_18.nc,0.14102387428283691,0.2585437595844269,0.0003094184794463217,0.5069195628166199,0.0056181736290454865,0.25290006399154663,1990
2019/31TDK/2019_31TDK_patch_29_03.nc,0.10716922581195831,0.29471537470817566,0.0006340464460663497,0.683202862739563,0.012634756974875927,0.3668661117553711,1019
2019/31TDM/2019_31TDM_patch_18_16.nc,0.31328654289245605,0.4177154302597046,0.011544892564415932,0.6789392828941345,0.04789581149816513,0.36724013090133667,11359
2020/31TDG/2020_31TDG_patch_15_23.nc,0.07989548146724701,0.15979096293449402,0.0013969402061775327,0.4014696478843689,0.007659611292183399,0.13948512077331543,4964
2019/31TCG/2019_31TCG_patch_09_20.nc,0.26478567719459534,0.35304754972457886,0.23545688390731812,0.8600166440010071,0.1710996925830841,0.3515309691429138,57472
2020/31TDG/2020_31TDG_patch_25_06.nc,0.38391077518463135,0.4606929123401642,0.1642848253250122,0.8136147260665894,0.202653706073761,0.4631248712539673,46552
2019/31TDM/2019_31TDM_patch_25_19.nc,0.27114948630332947,0.406724214553833,0.020338982343673706,0.7918455004692078,0.07777879387140274,0.40758106112480164,12510
2019/31TDM/2019_31TDM_patch_23_29.nc,0.16325652599334717,0.24488478899002075,0.0010557699715718627,0.7876318693161011,0.010754669085144997,0.2745703458786011,2817
2019/31TDF/2019_31TDF_patch_03_05.nc,0.0,0.0,0.0,0.0,0.0,0.0,20
2020/31TBF/2020_31TBF_patch_17_12.nc,0.1349983513355255,0.3149961531162262,0.001339773298241198,0.9717162251472473,0.0073844087310135365,0.32390543818473816,3472
2019/31TDK/2019_31TDK_patch_07_01.nc,0.10617019236087799,0.17695032060146332,0.006991763599216938,0.9019103050231934,0.025820063427090645,0.18270258605480194,4029
2019/31TDK/2019_31TDK_patch_29_22.nc,0.28837907314300537,0.34605491161346436,0.005338004324585199,0.6508061289787292,0.04955080896615982,0.3241245150566101,4905
2019/31TCF/2019_31TCF_patch_03_12.nc,0.25795793533325195,0.5159158706665039,0.12365548312664032,0.9430121183395386,0.13964790105819702,0.5178213119506836,38042
2020/31TCG/2020_31TCG_patch_24_10.nc,0.032085563987493515,0.11764705926179886,6.508068963739788e-06,0.52173912525177,0.004662004765123129,0.17391304671764374,17
2019/31TDG/2019_31TDG_patch_00_29.nc,0.2116113007068634,0.33253201842308044,0.19531406462192535,0.9717977046966553,0.09086295962333679,0.3091890215873718,47898
2019/31TDK/2019_31TDK_patch_16_25.nc,0.3914225101470947,0.427006334066391,0.11902157217264175,0.9347598552703857,0.14206048846244812,0.4216865301132202,33178
2020/31TCG/2020_31TCG_patch_17_16.nc,0.3285675644874573,0.8214190006256104,0.033935245126485825,0.9518922567367554,0.06990785151720047,0.7602208852767944,16762
2019/31TCJ/2019_31TCJ_patch_19_12.nc,0.40524232387542725,0.4952961802482605,0.0583437941968441,0.839105486869812,0.14445441961288452,0.45362818241119385,25105
2020/31TDG/2020_31TDG_patch_21_12.nc,0.3028223514556885,0.3701162338256836,0.053266920149326324,0.8193598389625549,0.15512989461421967,0.38591834902763367,21214
2019/31TCG/2019_31TCG_patch_22_17.nc,0.15937533974647522,0.2732148766517639,0.0178865734487772,0.8240920305252075,0.030468204990029335,0.18793001770973206,11874
2019/31TDM/2019_31TDM_patch_05_26.nc,0.1771567314863205,0.236208975315094,0.0018849574262276292,0.8430820107460022,0.012157469987869263,0.25309187173843384,4189
2019/31TDK/2019_31TDK_patch_05_01.nc,0.30715617537498474,0.4387945234775543,0.0027558195870369673,0.8548183441162109,0.04290849715471268,0.42260146141052246,2734
2020/31TCG/2020_31TCG_patch_08_03.nc,0.10000000149011612,1.0,9.998779404440938e-08,1.0,4.96072752866894e-05,1.0,27
2019/31TDG/2019_31TDG_patch_13_16.nc,0.04353627935051918,0.09577982127666473,5.317235991242342e-05,0.6235042214393616,0.0011881161481142044,0.1290481984615326,564
2019/31TDK/2019_31TDK_patch_23_23.nc,0.24965861439704895,0.3328781723976135,0.026302184909582138,0.8421585559844971,0.07738152891397476,0.3418770134449005,12867
2019/31TDK/2019_31TDK_patch_20_13.nc,0.23822249472141266,0.31762999296188354,0.02327774465084076,0.6678892374038696,0.07409465312957764,0.3233882486820221,13783
2020/31TDG/2020_31TDG_patch_26_18.nc,0.19574981927871704,0.3355711102485657,0.007211185991764069,0.5225983262062073,0.027951398864388466,0.27108481526374817,8254
2019/31UCP/2019_31UCP_patch_29_00.nc,0.0,0.0,0.0,0.0,0.0,0.0,0
2019/31TCG/2019_31TCG_patch_28_14.nc,0.2941649258136749,0.4622591733932495,0.009245836175978184,0.5828615427017212,0.04962451010942459,0.3873768448829651,10402
2019/31TCG/2019_31TCG_patch_10_16.nc,0.41944974660873413,0.5033397078514099,0.18860700726509094,0.9399569630622864,0.21325629949569702,0.47753795981407166,44046
2019/31TDG/2019_31TDG_patch_02_21.nc,0.3150596618652344,0.49509376287460327,0.018363650888204575,0.8814260363578796,0.06737661361694336,0.4834097623825073,11737
2019/31TDM/2019_31TDM_patch_29_26.nc,0.16748884320259094,0.20098663866519928,0.004617305472493172,0.6769707202911377,0.03749040886759758,0.1782313734292984,4139
2019/31TDM/2019_31TDM_patch_02_12.nc,0.44810155034065247,0.4888380765914917,0.09081341326236725,0.799034059047699,0.23105017840862274,0.4948061406612396,27873
2019/31TCL/2019_31TCL_patch_28_15.nc,0.30617937445640564,0.6123587489128113,0.001635365653783083,0.7453107833862305,0.02484172210097313,0.6271929740905762,3905
2019/31TBF/2019_31TBF_patch_20_27.nc,0.11187982559204102,0.6153390407562256,1.7780912457965314e-05,0.5711100101470947,0.0011919204844161868,0.5617400407791138,339
2019/31TDK/2019_31TDK_patch_25_27.nc,0.25270503759384155,0.37905752658843994,0.0382390022277832,0.6168341636657715,0.09717345982789993,0.33353978395462036,17152
2019/31TDF/2019_31TDF_patch_04_07.nc,0.03016017936170101,0.051703162491321564,0.0001439711486455053,0.393178254365921,0.0018021083669736981,0.07802894711494446,1177
2019/31TDK/2019_31TDK_patch_00_00.nc,0.22862312197685242,0.35926491022109985,0.0016092275036498904,0.9162806868553162,0.01273135095834732,0.28892236948013306,2287
2019/31UCP/2019_31UCP_patch_01_09.nc,0.5276875495910645,0.6332250833511353,0.34909313917160034,0.9550067186355591,0.3232593834400177,0.6017864346504211,65807
2020/31TDG/2020_31TDG_patch_16_20.nc,0.16172721982002258,0.4447498619556427,0.0002552107907831669,0.9125571250915527,0.011119626462459564,0.46352434158325195,1080
2019/31TCJ/2019_31TCJ_patch_20_24.nc,0.45615899562835693,0.6082119941711426,0.29476648569107056,0.9105141758918762,0.31734922528266907,0.6226162314414978,61704
2019/31UCP/2019_31UCP_patch_14_05.nc,0.4166398346424103,0.6249597668647766,0.08625556528568268,0.9412903785705566,0.12161929160356522,0.5643767714500427,28694
2019/31TCG/2019_31TCG_patch_15_29.nc,0.23874354362487793,0.4092746376991272,0.2064949870109558,0.9773271679878235,0.15207968652248383,0.4115009605884552,50077
